WORK_TIME,FAMILY_INCOME,PERSONAL_INCOME,CREDIT,TERM,FST_PAYMENT,AGREEMENT_RK,TARGET,AGE,GENDER,EDUCATION,MARITAL_STATUS,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FL_PRESENCE_FL,OWN_AUTO,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
60.0,от 10000 до 20000 руб.,8000.0,11470.0,5,11000.0,61164819,1,41,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
50.0,от 10000 до 20000 руб.,15000.0,6411.72,6,0.0,61165098,1,29,1,Высшее,Состою в браке,0,0,1,0,0,0,1,0
120.0,от 20000 до 50000 руб.,20000.0,18246.0,10,2100.0,61165208,0,30,1,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,0
18.0,от 10000 до 20000 руб.,8000.0,13950.0,6,1550.0,61165318,0,53,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
3.0,от 20000 до 50000 руб.,15000.0,5660.0,6,1500.0,61165521,1,24,0,Среднее специальное,Состою в браке,0,0,1,0,0,1,1,0
360.0,от 10000 до 20000 руб.,8000.0,6710.0,6,3000.0,61165697,0,60,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
180.0,от 10000 до 20000 руб.,6800.0,5419.0,12,650.0,61165778,0,41,1,Высшее,Состою в браке,2,2,1,0,0,1,1,0
72.0,от 5000 до 10000 руб.,8000.0,7740.0,10,2000.0,61166537,1,52,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,1,0,1,0
120.0,от 20000 до 50000 руб.,20000.0,12600.0,12,2000.0,61166556,0,38,0,Среднее,Состою в браке,1,2,1,0,0,1,1,0
72.0,от 10000 до 20000 руб.,10000.0,42300.0,10,4700.0,61166796,0,56,1,Среднее,Состою в браке,1,0,1,1,0,0,1,0
72.0,свыше 50000 руб.,40000.0,51200.0,12,9040.0,61166834,0,31,1,Высшее,Не состоял в браке,1,1,1,0,0,0,1,0
84.0,от 20000 до 50000 руб.,10000.0,33000.0,6,6340.0,61166991,0,52,1,Высшее,Состою в браке,2,0,1,0,0,0,1,0
180.0,от 10000 до 20000 руб.,14000.0,14090.0,10,2500.0,61167070,0,58,1,Среднее,Не состоял в браке,2,0,1,1,1,0,1,0
53.0,от 20000 до 50000 руб.,30000.0,35091.0,6,3899.95,61167082,0,35,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
12.0,от 5000 до 10000 руб.,5000.0,4850.0,6,2000.0,61167338,1,30,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,1
192.0,от 10000 до 20000 руб.,19500.0,33700.0,8,30000.0,61167371,0,35,1,Высшее,Вдовец/Вдова,0,0,1,0,1,0,1,0
37.0,от 10000 до 20000 руб.,10000.0,13910.0,10,1550.0,61167413,0,34,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
108.0,от 10000 до 20000 руб.,6000.0,7515.0,6,835.0,61167670,0,54,1,Среднее специальное,Вдовец/Вдова,3,0,1,0,0,0,1,0
12.0,от 10000 до 20000 руб.,4000.0,6364.0,7,0.0,61167694,0,32,1,Неоконченное высшее,Состою в браке,1,1,1,0,0,0,1,0
84.0,от 20000 до 50000 руб.,28000.0,65000.0,24,65000.0,61168003,0,31,1,Высшее,Не состоял в браке,0,0,1,0,0,0,1,0
36.0,от 5000 до 10000 руб.,6500.0,4788.0,12,532.0,61168013,0,28,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,2,0
48.0,от 20000 до 50000 руб.,18000.0,7000.0,9,7990.0,61168208,0,39,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
144.0,от 10000 до 20000 руб.,12000.0,11526.0,6,2034.0,61168286,0,63,0,Среднее,Состою в браке,0,0,1,1,0,0,1,0
12.0,от 10000 до 20000 руб.,8000.0,6494.0,6,1146.0,61168308,0,32,1,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
25.0,от 20000 до 50000 руб.,15000.0,28000.0,12,5000.0,61168423,0,40,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,17000.0,16596.0,12,1850.0,61168459,0,53,1,Среднее специальное,Не состоял в браке,1,0,1,1,0,0,1,0
12.0,от 20000 до 50000 руб.,12000.0,5890.0,12,1000.0,61168531,0,53,0,Среднее,Состою в браке,2,0,1,0,1,0,1,0
5.0,от 10000 до 20000 руб.,14000.0,9890.0,6,1100.0,61225145,0,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0
312.0,от 10000 до 20000 руб.,11500.0,9500.0,10,1500.0,61225247,0,51,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,0
6.0,от 5000 до 10000 руб.,7500.0,6796.0,10,1199.0,61225269,1,24,0,Неполное среднее,Не состоял в браке,0,0,1,0,0,0,1,0
24.0,от 20000 до 50000 руб.,11000.0,10538.0,10,1180.0,61225272,0,23,0,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
12.0,от 5000 до 10000 руб.,7000.0,12755.0,12,2000.0,61225610,0,29,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,10000.0,17595.0,12,7541.0,61225924,0,42,1,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
180.0,от 10000 до 20000 руб.,15000.0,17999.0,12,5000.0,61225980,0,44,1,Высшее,Состою в браке,1,0,1,0,0,0,1,0
24.0,от 20000 до 50000 руб.,19000.0,12898.0,12,1440.0,61226159,0,55,0,Среднее специальное,Состою в браке,1,0,1,1,0,0,1,0
336.0,от 10000 до 20000 руб.,7000.0,7380.0,6,820.0,61226266,0,48,1,Среднее специальное,Вдовец/Вдова,2,0,1,0,0,0,1,1
60.0,от 20000 до 50000 руб.,10000.0,5600.0,6,990.0,61226532,1,26,0,Среднее,Состою в браке,0,0,1,0,0,0,1,1
156.0,от 20000 до 50000 руб.,13000.0,5990.0,6,3000.0,61226541,0,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
120.0,от 20000 до 50000 руб.,15000.0,24800.0,10,4000.0,61226587,0,31,0,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
216.0,от 10000 до 20000 руб.,7900.0,9490.0,10,1100.0,61226666,0,40,1,Высшее,Состою в браке,2,2,1,0,1,0,1,0
21.0,от 20000 до 50000 руб.,22000.0,30600.0,8,3400.0,61226681,1,38,1,Среднее специальное,Разведен(а),1,1,1,0,0,0,1,0
180.0,от 20000 до 50000 руб.,12000.0,11048.0,6,10706.0,61226952,0,35,1,Среднее специальное,Состою в браке,2,2,1,0,1,1,1,0
12.0,от 10000 до 20000 руб.,10000.0,4990.0,4,3000.0,61227562,0,26,0,Неоконченное высшее,Состою в браке,1,0,1,0,0,0,1,1
171.0,от 20000 до 50000 руб.,16000.0,17990.0,10,2000.0,61227860,0,48,1,Высшее,Состою в браке,0,0,1,0,0,0,1,0
324.0,от 10000 до 20000 руб.,12000.0,16110.0,10,1790.0,61227971,0,51,1,Высшее,Состою в браке,2,0,1,0,1,0,1,0
72.0,от 20000 до 50000 руб.,11000.0,15520.0,9,0.0,61228181,0,26,0,Высшее,Состою в браке,0,0,1,0,1,0,1,0
24.0,от 20000 до 50000 руб.,25000.0,11699.0,6,1300.0,61228321,0,29,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
12.0,от 20000 до 50000 руб.,17000.0,15725.0,6,2775.0,61228377,0,32,0,Высшее,Состою в браке,2,2,1,0,1,1,1,0
180.0,от 10000 до 20000 руб.,10000.0,16040.0,12,2000.0,61228405,0,47,1,Среднее специальное,Не состоял в браке,2,0,1,0,1,0,1,0
108.0,от 10000 до 20000 руб.,8000.0,10526.0,6,7020.0,61228699,0,38,0,Высшее,Состою в браке,2,3,1,0,0,0,1,0
60.0,от 20000 до 50000 руб.,6000.0,6204.0,10,1095.0,61228802,0,35,1,Среднее специальное,Не состоял в браке,2,2,1,0,0,0,1,0
30.0,от 10000 до 20000 руб.,17000.0,21030.0,12,2400.0,61228831,0,33,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
36.0,от 20000 до 50000 руб.,30000.0,28000.0,6,6370.0,61229005,0,46,0,Высшее,Разведен(а),0,0,1,0,0,0,1,0
5.0,от 20000 до 50000 руб.,23000.0,18692.0,6,3298.0,61229006,0,30,0,Среднее специальное,Разведен(а),2,2,1,0,0,1,1,0
18.0,от 10000 до 20000 руб.,13700.0,38800.0,6,5044.0,61229082,0,41,0,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
48.0,от 5000 до 10000 руб.,9500.0,10655.0,6,6000.0,61229412,0,41,1,Высшее,Не состоял в браке,0,0,1,0,1,0,1,0
60.0,от 20000 до 50000 руб.,25000.0,4810.0,3,2500.0,61229461,0,30,0,Среднее,Состою в браке,2,2,1,0,0,0,1,1
48.0,от 10000 до 20000 руб.,10000.0,12708.0,12,1420.0,61229531,0,42,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,1,0
150.0,от 20000 до 50000 руб.,8700.0,10910.0,6,2000.0,61229612,0,51,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,1,0
60.0,свыше 50000 руб.,30000.0,18900.0,6,10000.0,61230366,0,37,0,Высшее,Состою в браке,1,0,1,0,1,1,1,0
144.0,от 20000 до 50000 руб.,20000.0,28215.0,10,3140.0,61230409,0,38,1,Среднее специальное,Состою в браке,2,2,1,0,1,0,1,0
360.0,от 20000 до 50000 руб.,10000.0,7450.0,6,1000.0,61230484,0,48,1,Среднее специальное,Состою в браке,0,0,1,0,1,0,1,0
24.0,от 5000 до 10000 руб.,7000.0,8295.0,9,260.0,61230686,0,29,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
11.0,от 20000 до 50000 руб.,15000.0,18990.0,8,4000.0,61230779,0,24,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,1,1,0
8.0,от 20000 до 50000 руб.,18000.0,16065.0,6,1785.0,61230863,1,41,1,Среднее специальное,Состою в браке,2,1,1,0,1,0,1,0
24.0,от 10000 до 20000 руб.,4800.0,12518.5,10,1400.0,61230956,0,63,1,Среднее,Состою в браке,0,0,1,1,0,0,1,0
51.0,от 10000 до 20000 руб.,6700.0,25780.0,12,3000.0,61231006,1,51,1,Среднее,Не состоял в браке,0,0,1,0,0,0,1,0
48.0,от 10000 до 20000 руб.,15000.0,7556.0,6,1333.0,61231013,0,33,1,Среднее,Состою в браке,1,1,1,0,0,1,1,0
27.0,от 20000 до 50000 руб.,13000.0,17200.0,12,3000.0,61231033,0,52,0,Среднее,Состою в браке,1,0,1,0,0,0,1,0
18.0,от 20000 до 50000 руб.,15000.0,74466.0,6,8274.0,61231068,1,51,1,Среднее специальное,Состою в браке,4,0,1,0,0,0,1,0
58.0,от 20000 до 50000 руб.,18000.0,64500.0,18,12000.0,61231074,0,35,1,Среднее специальное,Состою в браке,0,0,1,0,0,0,1,0
24.0,от 20000 до 50000 руб.,15000.0,31730.91,12,8000.0,61231094,0,54,1,Высшее,Вдовец/Вдова,2,0,1,0,0,0,1,0
204.0,от 10000 до 20000 руб.,15000.0,13400.0,6,1500.0,61231119,0,38,0,Среднее специальное,Состою в браке,1,2,1,0,0,0,1,0
3.0,от 20000 до 50000 руб.,15000.0,13671.0,6,1519.0,61231121,0,58,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
12.0,от 10000 до 20000 руб.,8000.0,4990.0,7,600.0,61231460,0,50,1,Среднее специальное,Состою в браке,1,0,1,0,1,0,1,0
204.0,от 10000 до 20000 руб.,13000.0,6030.0,6,670.0,61231644,1,37,1,Среднее специальное,Вдовец/Вдова,0,0,1,0,0,0,1,0
12.0,от 10000 до 20000 руб.,9500.0,7160.0,6,1000.0,61231704,0,36,1,Среднее специальное,Не состоял в браке,0,0,1,0,1,0,1,0
18.0,от 20000 до 50000 руб.,11000.0,2578.0,6,1000.0,61231849,0,36,1,Среднее специальное,Разведен(а),3,3,1,0,0,0,1,1
36.0,от 10000 до 20000 руб.,11000.0,16048.0,6,4267.0,61231919,1,50,1,Среднее специальное,Не состоял в браке,5,1,1,0,0,0,1,0
108.0,от 10000 до 20000 руб.,18000.0,6740.0,6,3000.0,61231939,0,55,0,Среднее,Состою в браке,2,0,1,0,0,0,1,0
24.0,от 10000 до 20000 руб.,6000.0,6900.0,6,7000.0,61232028,0,42,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,0
180.0,свыше 50000 руб.,45000.0,7590.0,9,1400.0,61232566,0,40,0,Два и более высших образования,Состою в браке,1,1,1,0,1,0,1,0
72.0,от 20000 до 50000 руб.,6000.0,13455.0,6,1495.0,61232842,0,56,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0
192.0,от 20000 до 50000 руб.,15000.0,17000.0,10,2600.0,61232962,0,36,0,Среднее специальное,Состою в браке,2,2,1,0,0,0,1,0
120.0,от 10000 до 20000 руб.,10000.0,13179.0,9,2500.0,61233753,0,32,0,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
360.0,от 20000 до 50000 руб.,18000.0,8088.0,6,900.0,61233787,0,51,0,Среднее,Состою в браке,2,2,1,0,1,0,1,0
48.0,от 10000 до 20000 руб.,16000.0,23706.0,10,3000.0,61233790,0,46,1,Среднее специальное,Состою в браке,2,0,1,0,1,0,1,0
42.0,от 10000 до 20000 руб.,17000.0,17000.0,12,1892.0,61234099,0,62,1,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,1,0
124.0,от 10000 до 20000 руб.,5000.0,25000.0,10,5000.0,61234254,0,59,1,Среднее,Вдовец/Вдова,3,0,1,1,0,0,1,0
204.0,от 10000 до 20000 руб.,10000.0,19800.0,12,2200.0,61234269,0,38,1,Среднее специальное,Состою в браке,2,0,1,0,0,0,1,0
96.0,от 10000 до 20000 руб.,7800.0,15950.0,12,2000.0,61234605,0,48,1,Среднее,Состою в браке,0,0,1,0,0,0,1,0
12.0,от 10000 до 20000 руб.,11000.0,18119.0,6,5000.0,61234763,0,56,1,Среднее,Состою в браке,1,0,1,0,1,0,1,0
200.0,от 5000 до 10000 руб.,8900.0,15210.0,12,2000.0,61234801,0,47,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,0
6.0,от 5000 до 10000 руб.,8000.0,7629.0,10,2000.0,61234815,0,26,0,Неоконченное высшее,Не состоял в браке,0,0,1,0,0,0,1,0
108.0,от 10000 до 20000 руб.,10000.0,12350.0,10,1400.0,61234818,0,53,1,Среднее специальное,Не состоял в браке,2,0,1,1,0,0,1,0
18.0,от 10000 до 20000 руб.,15000.0,15230.0,12,0.0,61234824,1,29,1,Неполное среднее,Не состоял в браке,1,1,1,0,1,0,1,0
24.0,от 10000 до 20000 руб.,19000.0,4754.0,6,839.0,61234931,0,25,0,Высшее,Состою в браке,1,1,1,0,0,0,1,1
84.0,от 10000 до 20000 руб.,12000.0,16561.0,6,4000.0,61235009,1,45,0,Среднее,Состою в браке,1,0,1,0,0,0,1,0
24.0,от 20000 до 50000 руб.,20000.0,21915.0,10,5000.0,61235152,0,26,0,Среднее специальное,Состою в браке,1,1,1,0,1,0,1,0
6.0,от 20000 до 50000 руб.,4300.0,11586.0,6,2044.0,61235212,0,42,1,Среднее специальное,Состою в браке,2,1,1,0,0,0,1,0
240.0,от 20000 до 50000 руб.,12000.0,13000.0,6,13000.0,61235237,0,41,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,0
132.0,от 20000 до 50000 руб.,14000.0,5390.0,6,1000.0,61235291,0,42,0,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,1
96.0,от 20000 до 50000 руб.,10000.0,14948.0,6,1700.0,61235425,0,40,0,Среднее специальное,Состою в браке,4,4,1,0,0,0,1,0
360.0,от 10000 до 20000 руб.,8000.0,14461.0,3,9000.0,61235487,0,53,1,Высшее,Состою в браке,2,0,1,0,1,0,1,1
60.0,от 10000 до 20000 руб.,7000.0,7101.0,4,1000.0,61235629,0,55,1,Среднее специальное,Состою в браке,1,0,1,0,0,0,1,1
24.0,от 20000 до 50000 руб.,9000.0,11830.0,3,11500.0,61235827,0,50,1,Среднее специальное,Вдовец/Вдова,1,0,1,0,1,0,1,1
120.0,от 10000 до 20000 руб.,16000.0,22400.0,6,2500.0,61235836,0,49,1,Высшее,Разведен(а),1,0,1,0,1,0,1,0
72.0,до 5000 руб.,28000.0,14383.0,12,3596.0,61235853,0,53,1,Среднее специальное,Разведен(а),2,0,1,0,1,0,1,0
12.0,от 20000 до 50000 руб.,15000.0,53091.0,12,5899.0,61235881,0,51,1,Среднее специальное,Состою в браке,3,0,1,0,0,0,1,1
20.0,от 10000 до 20000 руб.,13000.0,5941.0,3,1049.0,61235961,0,23,0,Среднее специальное,Не состоял в браке,0,0,1,0,0,0,2,1
48.0,от 20000 до 50000 руб.,23000.0,13298.0,6,5000.0,61236027,0,27,1,Высшее,Состою в браке,0,0,1,0,0,0,1,1
60.0,от 10000 до 20000 руб.,8000.0,5560.0,10,1390.0,61236073,0,38,1,Среднее специальное,Не состоял в браке,1,1,1,0,0,0,1,0
108.0,от 20000 до 50000 руб.,8000.0,4990.0,6,800.0,61236088,0,35,1,Высшее,Состою в браке,1,1,1,0,0,0,1,0
12.0,от 10000 до 20000 руб.,20000.0,9263.0,6,1635.0,61236188,1,27,0,Среднее специальное,Разведен(а),0,0,1,0,0,0,1,0
18.0,от 10000 до 20000 руб.,6000.0,11800.0,6,0.0,61236226,0,26,1,Среднее специальное,Состою в браке,1,1,1,0,0,0,1,0
12.0,от 20000 до 50000 руб.,20000.0,29285.0,6,3300.0,61236398,0,30,0,Среднее,Состою в браке,1,1,1,0,1,0,1,0
36.0,от 10000 до 20000 руб.,7000.0,5210.0,10,920.0,61236556,0,33,1,Среднее,Гражданский брак,2,2,1,0,0,0,1,0
192.0,от 10000 до 20000 руб.,7500.0,21150.0,12,2350.0,61236739,0,38,1,Среднее специальное,Гражданский брак,1,1,1,0,0,0,1,0
84.0,свыше 50000 руб.,50000.0,14798.0,6,9000.0,61236824,0,50,0,Среднее специальное,Разведен(а),2,0,1,0,0,1,1,0
12.0,от 20000 до 50000 руб.,14000.0,25000.0,10,10097.0,61236972,1,22,1,Среднее специальное,Состою в браке,0,1,1,0,0,0,1,0
120.0,от 10000 до 20000 руб.,20000.0,16150.0,4,1800.0,61237209,0,37,0,Среднее,Не состоял в браке,0,0,1,0,0,1,1,1
7.0,от 20000 до 50000 руб.,15000.0,28900.0,9,0.0,61237351,0,52,1,Среднее специальное,Состою в браке,2,0,1,1,0,0,1,0
60.0,от 20000 до 50000 руб.,23000.0,8811.0,6,979.0,61237613,0,29,0,Среднее,Состою в браке,0,0,1,0,0,0,1,0
